compound_name,species,strain,dosage,age_at_initiation,treatment_duration,avg_lifespan_change_percent,avg_lifespan_significance,max_lifespan_change_percent,max_lifespan_significance,gender,weight_change_percent,weight_change_significance,ITP,pubmed_id,LogP,TPSA,MolWt,NumHDonors,NumHAcceptors
Glyceollin I,Saccharomyces cerevisiae,,25000 nM,,,,S,,,Unknown,,,No,24399048,3.2901000000000025,68.15,338.35900000000004,2.0,5.0
Glyceollin I,Saccharomyces cerevisiae,,1250 nM,,,,S,,,Unknown,,,No,24399048,3.2901000000000025,68.15,338.35900000000004,2.0,5.0
Glyceollin I,Saccharomyces cerevisiae,,100 nM,,,,S,,,Unknown,,,No,24399048,3.2901000000000025,68.15,338.35900000000004,2.0,5.0
Glyceollin I,Saccharomyces cerevisiae,,1 nM,,,,S,,,Unknown,,,No,24399048,3.2901000000000025,68.15,338.35900000000004,2.0,5.0
Glyceollin I,Saccharomyces cerevisiae,,50 nM,,,,S,,,Unknown,,,No,24399048,3.2901000000000025,68.15,338.35900000000004,2.0,5.0
Glyceollin I,Saccharomyces cerevisiae,,10 nM,,,,S,,,Unknown,,,No,24399048,3.2901000000000025,68.15,338.35900000000004,2.0,5.0
Glyceollin I,Saccharomyces cerevisiae,,5 nM,,,,S,,,Unknown,,,No,24399048,3.2901000000000025,68.15,338.35900000000004,2.0,5.0
Glyceollin I,Saccharomyces cerevisiae,,0.5 nM,,,,S,,,Unknown,,,No,24399048,3.2901000000000025,68.15,338.35900000000004,2.0,5.0
Glyceollin I,Saccharomyces cerevisiae,,100000 nM,,,,,,,Unknown,,,No,24399048,3.2901000000000025,68.15,338.35900000000004,2.0,5.0
Glyceollin I,Saccharomyces cerevisiae,,12.5 nM,,,40.0,S,,,Unknown,,,No,24399048,3.2901000000000025,68.15,338.35900000000004,2.0,5.0
Rapamycin,Mus musculus,C57BL/6J,14 ppm food,4 months,until death,7.0,S,19.0,S,Female,-15.0,S,No,24409289,6.180600000000006,195.42999999999995,914.1870000000001,3.0,13.0
Rapamycin,Mus musculus,C57BL/6J,14 ppm food,4 months,until death,14.0,NS,8.0,NS,Male,-11.0,S,No,24409289,6.180600000000006,195.42999999999995,914.1870000000001,3.0,13.0
Celastrol,Caenorhabditis elegans,N2,7 µmol/l,,,17.4,S,,,Unknown,,,No,24416295,6.697700000000006,74.60000000000001,450.61900000000026,2.0,3.0
Celastrol,Caenorhabditis elegans,N2,7 µmol/l,,,13.8,S,,,Unknown,,,No,24416295,6.697700000000006,74.60000000000001,450.61900000000026,2.0,3.0
Rhodiola rosea extract,Drosophila melanogaster,IF,2.5 mg/ml,,,2.4,NS,-6.0,,Male,,,No,24472572,,,,,
Rhodiola rosea extract,Drosophila melanogaster,IF,10 mg/ml,,,13.6,S,3.9,,Female,,,No,24472572,,,,,
Rhodiola rosea extract,Drosophila melanogaster,IF,30 mg/ml,,,-9.1,S,-12.2,,Female,,,No,24472572,,,,,
Rhodiola rosea extract,Drosophila melanogaster,IF,2.5 mg/ml,,,6.8,NS,-2.9,,Female,,,No,24472572,,,,,
Rhodiola rosea extract,Drosophila melanogaster,IF,10 mg/ml,,,14.3,S,6.0,,Male,,,No,24472572,,,,,
Rhodiola rosea extract,Drosophila melanogaster,IF,30 mg/ml,,,-11.9,S,-16.4,,Male,,,No,24472572,,,,,
Rhodiola rosea extract,Drosophila melanogaster,IF,5 mg/ml,,,13.6,S,3.4,,Female,,,No,24472572,,,,,
Rhodiola rosea extract,Drosophila melanogaster,IF,5 mg/ml,,,16.7,S,6.6,,Male,,,No,24472572,,,,,
Sesamin,Caenorhabditis elegans,N2,6.3 µg,,,14.1,S,,,Unknown,,,No,24549958,3.2192000000000016,55.38000000000001,354.3580000000001,0.0,6.0
Sesamin,Caenorhabditis elegans,N2,12.5 µg,,,10.9,S,,,Unknown,,,No,24549958,3.2192000000000016,55.38000000000001,354.3580000000001,0.0,6.0
Sesamin,Caenorhabditis elegans,N2,25 µg,,,0.8,NS,,,Unknown,,,No,24549958,3.2192000000000016,55.38000000000001,354.3580000000001,0.0,6.0
Sesamin,Caenorhabditis elegans,N2,3.1 µg,,,10.5,S,,,Unknown,,,No,24549958,3.2192000000000016,55.38000000000001,354.3580000000001,0.0,6.0
Cranberry extract,Caenorhabditis elegans,N2,2 mg/ml,,,14.4,S,,,Unknown,,,No,24566444,,,,,
Cranberry extract,Caenorhabditis elegans,N2,2 mg/ml,,,20.0,S,,,Unknown,,,No,24566444,,,,,
Cranberry extract,Caenorhabditis elegans,N2,2 mg/ml,,,12.8,S,,,Unknown,,,No,24566444,,,,,
SRT1720 (SIRT1 activator),Mus musculus,C57BL/6J,1330 ppm food (100 ppm/day bodyweight),6 months,until death,9.0,S,0.0,NS,Male,-8.0,S,No,24582957,,,,,
N-acetylglucosamine,Caenorhabditis elegans,N2,10 mM,,,50.0,S,,,Unknown,,,No,24630720,-3.2349999999999977,127.09000000000002,221.20899999999997,5.0,6.0
D-glucosamine,Mus musculus,C57BL/6NRj,10000 ppm,23 months,until death,,S,,,Female,0.0,NS,No,24714520,-3.254999999999998,116.17000000000002,179.172,5.0,6.0
D-glucosamine,Mus musculus,C57BL/6NRj,10000 ppm,23 months,until death,0.0,NS,,,Male,0.0,NS,No,24714520,-3.254999999999998,116.17000000000002,179.172,5.0,6.0
D-glucosamine,Caenorhabditis elegans,N2,10 mM,,,11.0,S,8.0,,Unknown,,,No,24714520,-3.254999999999998,116.17000000000002,179.172,5.0,6.0
Caffeine,Caenorhabditis elegans,N2,5 mM,,,28.5,S,,,Unknown,,,No,24764514,-1.0293,61.82,194.194,0.0,6.0
Caffeine,Caenorhabditis elegans,N2,10 mM,,,36.7,S,,,Unknown,,,No,24764514,-1.0293,61.82,194.194,0.0,6.0
Caffeine,Caenorhabditis elegans,N2,5 mM,,,10.8,S,,,Unknown,,,No,24764514,-1.0293,61.82,194.194,0.0,6.0
Caffeine,Caenorhabditis elegans,N2,50 mM,,,-40.9,S,,,Unknown,,,No,24764514,-1.0293,61.82,194.194,0.0,6.0
Caffeine,Caenorhabditis elegans,N2,20 mM,,,21.6,S,,,Unknown,,,No,24764514,-1.0293,61.82,194.194,0.0,6.0
Caffeine,Caenorhabditis elegans,N2,7.5 mM,,,19.6,S,,,Unknown,,,No,24764514,-1.0293,61.82,194.194,0.0,6.0
Caffeine,Caenorhabditis elegans,N2,2.5 mM,,,17.2,S,,,Unknown,,,No,24764514,-1.0293,61.82,194.194,0.0,6.0
Caffeine,Caenorhabditis elegans,N2,10 mM,,,16.9,S,,,Unknown,,,No,24764514,-1.0293,61.82,194.194,0.0,6.0
Caffeine,Caenorhabditis elegans,N2,7.5 mM,,,8.7,S,,,Unknown,,,No,24764514,-1.0293,61.82,194.194,0.0,6.0
Caffeine,Caenorhabditis elegans,N2,0.5 mM,,,7.7,S,,,Unknown,,,No,24764514,-1.0293,61.82,194.194,0.0,6.0
Caffeine,Caenorhabditis elegans,N2,5 mM,,,-13.6,S,,,Unknown,,,No,24764514,-1.0293,61.82,194.194,0.0,6.0
Caffeine,Caenorhabditis elegans,N2,30 mM,,,-24.4,S,,,Unknown,,,No,24764514,-1.0293,61.82,194.194,0.0,6.0
Caffeine,Caenorhabditis elegans,N2,7.5 mM,,,-11.6,S,,,Unknown,,,No,24764514,-1.0293,61.82,194.194,0.0,6.0
Caffeine,Caenorhabditis elegans,N2,75 mM,,,-82.8,S,,,Unknown,,,No,24764514,-1.0293,61.82,194.194,0.0,6.0
Caffeine,Caenorhabditis elegans,N2,100 mM,,,-89.5,S,,,Unknown,,,No,24764514,-1.0293,61.82,194.194,0.0,6.0
Lovaza,Mus musculus,B6C3F1,4400 ppm food,12 months,until death,-10.0,NS,,,Male,,,No,24816553,13.498599999999975,52.60000000000001,687.062,0.0,4.0
Krill oil,Mus musculus,B6C3F1,1170 ppm food,12 months,until death,-5.0,NS,,,Male,,,No,24816553,,,,,
Alpha-ketoglutarate,Caenorhabditis elegans,N2,8 mM,,,29.4,S,,,Unknown,,,No,24828042,-0.49509999999999993,91.67,146.09799999999998,2.0,3.0
Glycerol,Brachionus manjavacas,,274 mM,,,51.0,S,,,Unknown,,,No,24835191,-1.6681000000000001,60.69,92.09399999999998,3.0,3.0
Beta-caryophyllene,Caenorhabditis elegans,N2,100 µM,,,14.9,S,,,Unknown,,,No,24835194,4.7252000000000045,0.0,204.35699999999997,0.0,0.0
Beta-caryophyllene,Caenorhabditis elegans,N2,50 µM,,,22.2,S,,,Unknown,,,No,24835194,4.7252000000000045,0.0,204.35699999999997,0.0,0.0
Beta-caryophyllene,Caenorhabditis elegans,N2,25 µM,,,11.2,S,,,Unknown,,,No,24835194,4.7252000000000045,0.0,204.35699999999997,0.0,0.0
Metformin,Caenorhabditis elegans,N2,25 mM,,,57.3,S,,,Unknown,,,No,24889636,-1.243829999999999,91.49,129.167,3.0,1.0
Metformin,Caenorhabditis elegans,N2,25 mM,,,-4.7,NS,,,Unknown,,,No,24889636,-1.243829999999999,91.49,129.167,3.0,1.0
Metformin,Caenorhabditis elegans,N2,25 mM,,,47.4,S,,,Unknown,,,No,24889636,-1.243829999999999,91.49,129.167,3.0,1.0
Metformin,Caenorhabditis elegans,N2,25 mM,,,44.0,S,,,Unknown,,,No,24889636,-1.243829999999999,91.49,129.167,3.0,1.0
Metformin,Caenorhabditis elegans,N2,25 mM,,,30.6,S,,,Unknown,,,No,24889636,-1.243829999999999,91.49,129.167,3.0,1.0
Metformin,Caenorhabditis elegans,N2,50 mM,,,9.4,NS,,,Unknown,,,No,24889636,-1.243829999999999,91.49,129.167,3.0,1.0
Metformin,Caenorhabditis elegans,N2,25 mM,,,29.7,S,,,Unknown,,,No,24889636,-1.243829999999999,91.49,129.167,3.0,1.0
Metformin,Caenorhabditis elegans,N2,6.25 mM,,,17.0,S,,,Unknown,,,No,24889636,-1.243829999999999,91.49,129.167,3.0,1.0
Metformin,Caenorhabditis elegans,N2,12.5 mM,,,13.0,S,,,Unknown,,,No,24889636,-1.243829999999999,91.49,129.167,3.0,1.0
Metformin,Caenorhabditis elegans,N2,100 mM,,,6.3,NS,,,Unknown,,,No,24889636,-1.243829999999999,91.49,129.167,3.0,1.0
Fluvastatin,Caenorhabditis elegans,N2,50 µM,,,13.0,S,,,Unknown,,,No,24923838,4.628100000000005,82.69000000000001,411.473,3.0,4.0
Fluvastatin,Caenorhabditis elegans,N2,20 μM,,,14.0,S,,,Unknown,,,No,24923838,4.628100000000005,82.69000000000001,411.473,3.0,4.0
Shi Quan Da Bu Wan,Caenorhabditis elegans,N2,6.2 g/L,,,14.5,S,,,Unknown,,,No,24952637,,,,,
Shengmai Yin,Caenorhabditis elegans,N2,48.0 g/L,,,47.3,S,,,Unknown,,,No,24952637,,,,,
Liuwei Dihuang Wan,Caenorhabditis elegans,N2,4.2 g/L,,,12.6,S,,,Unknown,,,No,24952637,,,,,
Erchen wan,Caenorhabditis elegans,N2,1.5 g/L,,,21.8,NS,,,Unknown,,,No,24952637,,,,,
Huan Shao Dan,Caenorhabditis elegans,N2,6.8 g/L,,,38.3,S,,,Unknown,,,No,24952637,,,,,
Caffeic acid phenethylester,Caenorhabditis elegans,,,,,9.0,S,17.0,,Unknown,,,No,24964141,2.8969000000000023,66.76,284.311,2.0,4.0
Turmeric extract,Drosophila melanogaster,,2.5 g/L,,,2.9,S,,,Unknown,,,No,24967413,,,,,
Turmeric extract,Drosophila melanogaster,,7 g/L,,,17.6,S,,,Unknown,,,No,24967413,,,,,
Turmeric extract,Drosophila melanogaster,,5 g/L,,,17.6,S,,,Unknown,,,No,24967413,,,,,
Emblica officinalis extract,Drosophila melanogaster,,30 ml,,,5.9,S,,,Unknown,,,No,24967413,,,,,
Emblica officinalis extract,Drosophila melanogaster,,20 ml,,,5.9,S,,,Unknown,,,No,24967413,,,,,
Green tea extract,Drosophila melanogaster,w1118,10 mg/ml,,,19.0,S,,,Male,,,No,25058464,,,,,
D-beta-hydroxybutyrate,Caenorhabditis elegans,N2,20 mM,,,26.0,S,,,Unknown,,,No,25127866,-0.15810000000000002,57.53,104.10499999999998,2.0,2.0
Curcumin,Drosophila melanogaster,Canton S,5 µM,,,6.0,,,,Female,,,No,25173182,3.3699000000000026,93.06000000000002,368.38500000000005,2.0,6.0
Curcumin,Drosophila melanogaster,Canton S,10 µM,,,34.0,,,,Female,,,No,25173182,3.3699000000000026,93.06000000000002,368.38500000000005,2.0,6.0
Curcumin,Drosophila melanogaster,Canton S,10 µM,,,19.0,,,,Male,,,No,25173182,3.3699000000000026,93.06000000000002,368.38500000000005,2.0,6.0
Curcumin,Drosophila melanogaster,Canton S,5 µM,,,2.0,,,,Male,,,No,25173182,3.3699000000000026,93.06000000000002,368.38500000000005,2.0,6.0
Curcumin,Drosophila melanogaster,Canton S,25 µM,,,4.0,,,,Male,,,No,25173182,3.3699000000000026,93.06000000000002,368.38500000000005,2.0,6.0
Curcumin,Drosophila melanogaster,Canton S,25 µM,,,9.0,,,,Female,,,No,25173182,3.3699000000000026,93.06000000000002,368.38500000000005,2.0,6.0
Curcumin,Drosophila melanogaster,Canton S,50 µM,,,-1.0,,,,Male,,,No,25173182,3.3699000000000026,93.06000000000002,368.38500000000005,2.0,6.0
Curcumin,Drosophila melanogaster,Canton S,50 µM,,,3.0,,,,Female,,,No,25173182,3.3699000000000026,93.06000000000002,368.38500000000005,2.0,6.0
Astragalus extract,Caenorhabditis elegans,N2,400 µg/ml,,,19.6,S,,,Unknown,,,No,25186652,,,,,
Astragalus extract,Caenorhabditis elegans,N2,100 µg/ml,,,22.8,S,,,Unknown,,,No,25186652,,,,,
Astragalus extract,Caenorhabditis elegans,N2,200 µg/ml,,,20.7,S,,,Unknown,,,No,25186652,,,,,
Astragalus extract,Caenorhabditis elegans,N2,600 µg/ml,,,30.8,S,,,Unknown,,,No,25186652,,,,,
Astragalus extract,Caenorhabditis elegans,N2,200 µg/ml,,,24.7,S,,,Unknown,,,No,25186652,,,,,
Astragalus extract,Caenorhabditis elegans,N2,50 µg/ml,,,7.0,NS,,,Unknown,,,No,25186652,,,,,
EUK-134,Aeolosoma viride,,1.6 µM,,,26.4,S,,,Unknown,,,No,25190068,-1.609499999999997,89.3,416.74300000000005,0.0,6.0
EUK-134,Aeolosoma viride,,12.5 µM,,,20.2,S,,,Unknown,,,No,25190068,-1.609499999999997,89.3,416.74300000000005,0.0,6.0
EUK-134,Aeolosoma viride,,3.1 µM,,,48.8,S,,,Unknown,,,No,25190068,-1.609499999999997,89.3,416.74300000000005,0.0,6.0
"Bis(1-hydroxy-2,2,6,6-tetramethyl-4-piperidinyl)-decandioate",Aeolosoma viride,,1.25 µM,,,157.3,S,,,Unknown,,,No,25190068,,,,,
"Bis(1-hydroxy-2,2,6,6-tetramethyl-4-piperidinyl)-decandioate",Aeolosoma viride,,2.5 µM,,,98.6,S,,,Unknown,,,No,25190068,,,,,
Mulberry extract,Caenorhabditis elegans,N2,25 mg/mL,,,22.5,S,,,Unknown,,,No,25323576,,,,,
Acanthopanax sessiliflorus extract,Caenorhabditis elegans,N2,500 mg/L,,,18.0,S,20.0,,Unknown,,,No,25324932,,,,,
Nordihydroguaiaretic acid,Mus musculus,B6C3F1,4500 ppm food (4.77 ppm/day bodyweight),12 months,until death,0.0,NS,0.0,NS,Male,-18.0,S,No,25380600,3.5664000000000033,80.92,302.36999999999995,4.0,4.0
Nordihydroguaiaretic acid,Mus musculus,B6C3F1,3500 ppm food (3.71 ppm/day bodyweight),12 months,until death,12.0,S,0.0,NS,Male,-24.0,S,No,25380600,3.5664000000000033,80.92,302.36999999999995,4.0,4.0
Nordihydroguaiaretic acid,Mus musculus,B6C3F1,2500 ppm food (2.65 ppm/day bodyweight),12 months,until death,0.0,NS,0.0,NS,Male,-13.0,S,No,25380600,3.5664000000000033,80.92,302.36999999999995,4.0,4.0
Nordihydroguaiaretic acid,Mus musculus,B6C3F1,1500 ppm food (1.59 ppm/day bodyweight),12 months,until death,0.0,NS,0.0,NS,Male,-12.0,S,No,25380600,3.5664000000000033,80.92,302.36999999999995,4.0,4.0
Nordihydroguaiaretic acid,Drosophila melanogaster,Oregon-R-C,1 mg/ml,,,,NS,,,Unknown,,,No,25380600,3.5664000000000033,80.92,302.36999999999995,4.0,4.0
Nordihydroguaiaretic acid,Drosophila melanogaster,Oregon-R-C,3 mg/ml,,,23.0,S,,,Unknown,,,No,25380600,3.5664000000000033,80.92,302.36999999999995,4.0,4.0
G109,Caenorhabditis elegans,N2,30 µM,,,6.25,S,-8.69,,Unknown,,,No,25437839,,,,,
D609,Caenorhabditis elegans,N2,30 µM,,,25.0,S,26.08,,Unknown,,,No,25437839,-0.3364999999999996,9.23,266.47200000000004,0.0,3.0
PDMP,Caenorhabditis elegans,N2,30 µM,,,37.5,S,39.13,,Unknown,,,No,25437839,3.677700000000003,61.80000000000001,390.5680000000001,2.0,4.0
D-Erythro-MAPP,Caenorhabditis elegans,N2,30 µM,,,-6.25,S,-4.34,,Unknown,,,No,25437839,5.925800000000006,49.33,361.57,2.0,2.0
C75,Caenorhabditis elegans,N2,30 µM,,,-6.25,S,-4.34,,Unknown,,,No,25437839,2.9194000000000013,63.60000000000001,254.32599999999996,1.0,3.0
Myriocin,Caenorhabditis elegans,N2,30 µM,,,31.25,S,26.06,,Unknown,,,No,25437839,2.3089999999999997,141.07999999999998,401.5440000000001,5.0,6.0
Royalactin,Caenorhabditis elegans,N2,1.6 µg/ml,,,33.9,S,,,Unknown,,,No,25456847,,,,,
Royalactin,Caenorhabditis elegans,N2,0.4 µg/ml,,,29.1,S,,,Unknown,,,No,25456847,,,,,
Royalactin,Caenorhabditis elegans,N2,0.04 µg/ml,,,26.8,S,,,Unknown,,,No,25456847,,,,,
Cinnamon extract,Drosophila melanogaster,w1118,25 mg/ml,,,17.0,S,,,Male,,,No,25456850,,,,,
Cinnamon extract,Drosophila melanogaster,w1118,75 mg/ml,,,37.0,S,,,Female,,,No,25456850,,,,,
Ibuprofen,Drosophila melanogaster,Canton-S,1 μM,,,0.17,NS,,,Female,,,No,25521617,3.073200000000001,37.3,206.28499999999997,1.0,1.0
Ibuprofen,Drosophila melanogaster,Canton-S,0.5 μM,,,9.75,S,,,Female,,,No,25521617,3.073200000000001,37.3,206.28499999999997,1.0,1.0
Ibuprofen,Drosophila melanogaster,Canton-S,0.3 μM,,,4.07,NS,,,Female,,,No,25521617,3.073200000000001,37.3,206.28499999999997,1.0,1.0
Ibuprofen,Drosophila melanogaster,Canton-S,1 μM,,,3.69,NS,,,Male,,,No,25521617,3.073200000000001,37.3,206.28499999999997,1.0,1.0
Ibuprofen,Drosophila melanogaster,Canton-S,0.5 μM,,,9.65,NS,,,Male,,,No,25521617,3.073200000000001,37.3,206.28499999999997,1.0,1.0
Ibuprofen,Drosophila melanogaster,Canton-S,0.3 μM,,,1.02,NS,,,Male,,,No,25521617,3.073200000000001,37.3,206.28499999999997,1.0,1.0
Ibuprofen,Caenorhabditis elegans,N2,0.4 mM,,,6.96,S,,,Hermaphrodite,,,No,25521617,3.073200000000001,37.3,206.28499999999997,1.0,1.0
Ibuprofen,Caenorhabditis elegans,N2,0.2 mM,,,7.39,NS,,,Hermaphrodite,,,No,25521617,3.073200000000001,37.3,206.28499999999997,1.0,1.0
Ibuprofen,Caenorhabditis elegans,N2,0.1 mM,,,10.51,S,,,Hermaphrodite,,,No,25521617,3.073200000000001,37.3,206.28499999999997,1.0,1.0
Ibuprofen,Caenorhabditis elegans,N2,0.05 mM,,,7.13,S,,,Hermaphrodite,,,No,25521617,3.073200000000001,37.3,206.28499999999997,1.0,1.0
Ibuprofen,Caenorhabditis elegans,N2,0.025 mM,,,9.67,S,,,Hermaphrodite,,,No,25521617,3.073200000000001,37.3,206.28499999999997,1.0,1.0
Ibuprofen,Caenorhabditis elegans,N2,0.01 mM,,,4.63,S,,,Hermaphrodite,,,No,25521617,3.073200000000001,37.3,206.28499999999997,1.0,1.0
Edetate Calcium Disodium,Caenorhabditis elegans,N2,,,,21.4,S,,,Unknown,,,No,25554795,-13.782800000000009,167.0,374.27,0.0,10.0
N-nitrosodimethylamine,Caenorhabditis elegans,N2,50 µM,,,5.5,S,,,Unknown,,,No,25556763,0.22939999999999994,32.67,74.083,0.0,2.0
Dibromoacetic acid,Caenorhabditis elegans,N2,100 µM,,,14.6,S,,,Unknown,,,No,25556763,1.1869,37.3,217.844,1.0,1.0
Pomegrenate juice,Drosophila melanogaster,Canton S,0.1,,,18.0,S,,,Male,,,No,25566518,,,,,
Pomegrenate juice,Drosophila melanogaster,Canton S,0.1,,,8.0,S,,,Female,,,No,25566518,,,,,
Resveratrol,Nothobranchius guentheri,TZ 97-2,200 µg/g,,,19.0,S,,,Male,,,No,25569124,2.973800000000002,60.69,228.24699999999999,3.0,3.0
Resveratrol,Nothobranchius guentheri,TZ 97-2,200 µg/g,,,14.0,S,,,Female,,,No,25569124,2.973800000000002,60.69,228.24699999999999,3.0,3.0
Ivabradine,Mus musculus,C57BL/6J,50 ppm/day bodyweight in water,3 months,until death,6.0,S,0.0,NS,Male,0.0,NS,No,25589054,3.3100000000000014,60.47000000000001,468.59400000000034,0.0,6.0
Genistein,Caenorhabditis elegans,N2,100 µM,,,27.9,S,,,Unknown,,,No,25593647,2.576800000000001,90.9,270.23999999999995,3.0,5.0
Genistein,Caenorhabditis elegans,N2,50 µM,,,10.0,S,,,Unknown,,,No,25593647,2.576800000000001,90.9,270.23999999999995,3.0,5.0
Specioside,Caenorhabditis elegans,N2,5 µM,,,8.9,S,,,Unknown,,,No,25619942,-1.6203999999999994,187.89999999999998,508.4760000000001,6.0,12.0
Specioside,Caenorhabditis elegans,N2,50 µM,,,11.8,S,,,Unknown,,,No,25619942,-1.6203999999999994,187.89999999999998,508.4760000000001,6.0,12.0
Specioside,Caenorhabditis elegans,N2,25 µM,,,15.5,S,,,Unknown,,,No,25619942,-1.6203999999999994,187.89999999999998,508.4760000000001,6.0,12.0
Chrysanthemum extract,Drosophila melanogaster,Oregon R+,,,,13.9,S,8.9,,Male,,,No,25628774,,,,,
Chrysanthemum extract,Drosophila melanogaster,Oregon R+,,,,3.2,NS,2.9,,Male,,,No,25628774,,,,,
Chrysanthemum extract,Drosophila melanogaster,Oregon R+,,,,16.8,S,14.0,,Male,,,No,25628774,,,,,
Chrysanthemum extract,Drosophila melanogaster,Oregon R+,,,,5.3,NS,4.7,,Female,,,No,25628774,,,,,
Chrysanthemum extract,Drosophila melanogaster,Oregon R+,,,,5.7,NS,3.1,,Male,,,No,25628774,,,,,
Chrysanthemum extract,Drosophila melanogaster,Oregon R+,,,,1.0,NS,5.1,,Female,,,No,25628774,,,,,
Chrysanthemum extract,Drosophila melanogaster,Oregon R+,,,,15.5,S,10.4,,Female,,,No,25628774,,,,,
Gluconic acid,Caenorhabditis elegans,N2,5 mM,,,17.0,S,,,Unknown,,,No,25643626,-3.4930999999999988,138.45000000000002,196.155,6.0,6.0
Gluconic acid,Caenorhabditis elegans,N2,10 mM,,,16.0,S,,,Unknown,,,No,25643626,-3.4930999999999988,138.45000000000002,196.155,6.0,6.0
Gluconic acid,Caenorhabditis elegans,N2,1 mM,,,8.0,S,,,Unknown,,,No,25643626,-3.4930999999999988,138.45000000000002,196.155,6.0,6.0
Valine,Caenorhabditis elegans,N2,10 mM,,,-1.0,S,,,Unknown,,,No,25643626,0.05430000000000007,63.31999999999999,117.148,2.0,2.0
Xylose,Caenorhabditis elegans,N2,10 mM,,,6.0,S,,,Unknown,,,No,25643626,-2.5823,90.15,150.13,4.0,5.0
Valine,Caenorhabditis elegans,N2,5 mM,,,8.0,S,,,Unknown,,,No,25643626,0.05430000000000007,63.31999999999999,117.148,2.0,2.0
Valine,Caenorhabditis elegans,N2,1 mM,,,13.0,NS,,,Unknown,,,No,25643626,0.05430000000000007,63.31999999999999,117.148,2.0,2.0
Tyrosine,Caenorhabditis elegans,N2,5 mM,,,5.0,S,,,Unknown,,,No,25643626,0.3465999999999994,83.55,181.19099999999997,3.0,3.0
Tyrosine,Caenorhabditis elegans,N2,1 mM,,,10.0,S,,,Unknown,,,No,25643626,0.3465999999999994,83.55,181.19099999999997,3.0,3.0
Tryptophan,Caenorhabditis elegans,N2,10 mM,,,1.0,NS,,,Unknown,,,No,25643626,1.1222999999999996,79.11,204.22899999999996,3.0,2.0
Tyrosine,Caenorhabditis elegans,N2,10 mM,,,2.0,NS,,,Unknown,,,No,25643626,0.3465999999999994,83.55,181.19099999999997,3.0,3.0
Tryptophan,Caenorhabditis elegans,N2,1 mM,,,9.0,S,,,Unknown,,,No,25643626,1.1222999999999996,79.11,204.22899999999996,3.0,2.0
Tryptophan,Caenorhabditis elegans,N2,5 mM,,,6.0,S,,,Unknown,,,No,25643626,1.1222999999999996,79.11,204.22899999999996,3.0,2.0
Threonine,Caenorhabditis elegans,N2,1 mM,,,0.0,S,,,Unknown,,,No,25643626,-1.2208999999999997,83.55,119.11999999999999,3.0,3.0
