compound_name,species,strain,dosage,age_at_initiation,treatment_duration,avg_lifespan_change_percent,avg_lifespan_significance,max_lifespan_change_percent,max_lifespan_significance,gender,weight_change_percent,weight_change_significance,ITP,pubmed_id,dosage_value,dose_g_per_L,dose_g_per_kg,dose_iu,dose_mg,dose_mg_per_100ml,dose_mg_per_L,dose_mg_per_kg,dose_mg_per_ml,dose_missing,dose_molarity,dose_ng_per_ml,dose_percent,dose_ppm,dose_unknown,dose_µg_per_ml
Tannic acid,Drosophila melanogaster,Oregon R,1 mg/ml,,,-2.9,NS,,,Male,,,No,8326745,1.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Tannic acid,Drosophila melanogaster,Oregon R,0.1 mg/ml,,,0.0,NS,,,Male,,,No,8326745,0.1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Green tea extract,Drosophila melanogaster,Oregon R,Instead of water,,,8.6,S,,,Male,,,No,8326745,0.00019999999999999998,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Tannic acid,Drosophila melanogaster,Oregon R,1 mg/ml,,,0.0,NS,,,Male,,,No,8326745,1.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Epicatechin,Drosophila melanogaster,Oregon R,1 mg/ml,,,7.4,NS,,,Male,,,No,8326745,1.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Catechin,Drosophila melanogaster,Oregon R,0.01 mg/ml,,,-5.1,NS,,,Male,,,No,8326745,0.01,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Epicatechin,Drosophila melanogaster,Oregon R,0.1 mg/ml,,,3.7,NS,,,Male,,,No,8326745,0.1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Epicatechin,Drosophila melanogaster,Oregon R,0.01 mg/ml,,,1.8,NS,,,Male,,,No,8326745,0.01,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Catechin,Drosophila melanogaster,Oregon R,1 mg/ml,,,-5.1,NS,,,Male,,,No,8326745,1.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Caffeine,Drosophila melanogaster,Oregon R,0.1 mg/ml,,,1.7,NS,,,Male,,,No,8326745,0.1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Catechin,Drosophila melanogaster,Oregon R,0.1 mg/ml,,,-8.5,NS,,,Male,,,No,8326745,0.1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Caffeine,Drosophila melanogaster,Oregon R,1 mg/ml,,,-3.3,NS,,,Male,,,No,8326745,1.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Caffeine,Drosophila melanogaster,Oregon R,0.01 mg/ml,,,-10.1,NS,,,Male,,,No,8326745,0.01,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Black tea extract,Drosophila melanogaster,Oregon R,Instead of water,,,20.2,S,,,Male,,,No,8326745,0.00019999999999999998,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Riboflavin,Drosophila melanogaster,Oregon-R,100 mg/mL,,,-9.5,S,,,Male,,,No,8350657,100.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Riboflavin,Drosophila melanogaster,Oregon-R,10 mg/mL,,,-6.3,S,,,Male,,,No,8350657,10.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Riboflavin,Drosophila melanogaster,Oregon-R,100 mg/mL,,,25.0,S,,,Male,,,No,8350657,100.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Riboflavin,Drosophila melanogaster,Oregon-R,10 mg/mL,,,20.5,S,,,Male,,,No,8350657,10.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Methylene blue,Drosophila melanogaster,Oregon-R,0.001 mM,,,0.0,NS,,,Male,,,No,8350657,1e-06,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Methylene blue,Drosophila melanogaster,Oregon-R,0.01 mM,,,8.0,S,,,Male,,,No,8350657,1e-05,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Methylene blue,Drosophila melanogaster,Oregon-R,0.1 mM,,,-2.0,NS,,,Male,,,No,8350657,0.0001,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Methylene blue,Drosophila melanogaster,Oregon-R,1 mM,,,-49.0,S,,,Male,,,No,8350657,0.001,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
L-deprenyl,Rattus norvegicus,F344/DuCrj,0.5 mg/kg. 3 times a week,,,15.1,S,,,Male,,,No,8423709,0.5,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
L-deprenyl,Mus musculus,B6D2F1,0.25 ppm bodyweight 3x/week subcutaneous injection,26 months,until death,9.0,S,-1.0,,Female,-3.0,NS,No,8914495,0.25,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
L-deprenyl,Mus musculus,B6D2F1,0.25 ppm bodyweight 3x/week subcutaneous injection,26 months,until death,9.0,S,15.0,,Male,3.0,NS,No,8914495,0.25,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
L-deprenyl,Mus musculus,B6CBAF1,0.25 ppm bodyweight 3x/week subcutaneous injection,18.5 months,until death,7.0,S,31.0,,Female,7.0,NS,No,8914495,0.25,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
L-deprenyl,Mus musculus,B6CBAF1,0.25 ppm bodyweight 3x/week subcutaneous injection,18.5 months,until death,6.0,S,7.0,,Male,8.0,NS,No,8914495,0.25,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Vitamin E,Zaprionus paravittiger,,50 μg/mL,,,-53.96,S,-34.55,,Female,,,No,8930618,0.00019999999999999998,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Vitamin E,Zaprionus paravittiger,,25 μg/mL,,,-42.97,S,-20.73,,Female,,,No,8930618,0.00019999999999999998,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Vitamin E,Zaprionus paravittiger,,10 μg/mL,,,11.26,S,15.04,,Female,,,No,8930618,0.00019999999999999998,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Vitamin E,Zaprionus paravittiger,,5 μg/mL,,,17.19,S,21.13,,Female,,,No,8930618,0.00019999999999999998,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Vitamin E,Zaprionus paravittiger,,1 μg/mL,,,4.03,S,3.66,,Female,,,No,8930618,0.00019999999999999998,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Vitamin E,Zaprionus paravittiger,,50 μg/mL,,,-52.15,S,-26.33,,Male,,,No,8930618,0.00019999999999999998,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Vitamin E,Zaprionus paravittiger,,25 μg/mL,,,-33.7,S,-16.08,,Male,,,No,8930618,0.00019999999999999998,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Vitamin E,Zaprionus paravittiger,,10 μg/mL,,,23.2,S,11.75,,Male,,,No,8930618,0.00019999999999999998,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Vitamin E,Zaprionus paravittiger,,5 μg/mL,,,11.8,S,15.67,,Male,,,No,8930618,0.00019999999999999998,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Vitamin E,Zaprionus paravittiger,,1 μg/mL,,,2.22,S,8.77,,Male,,,No,8930618,0.00019999999999999998,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Propyl gallate,Zaprionus paravittiger,,25 µg/ml,,,15.1,S,12.2,,Male,,,No,8950031,0.00019999999999999998,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Propyl gallate,Zaprionus paravittiger,,25 µg/ml,,,8.7,S,15.3,,Female,,,No,8950031,0.00019999999999999998,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Kinetin,Zaprionus paravittiger,,100 ppm,,,-5.41,S,-8.47,,Female,,,No,9137816,100.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Kinetin,Zaprionus paravittiger,,50 ppm,,,16.22,S,22.73,,Female,,,No,9137816,50.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Kinetin,Zaprionus paravittiger,,25 ppm,,,59.46,S,22.03,,Female,,,No,9137816,25.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Kinetin,Zaprionus paravittiger,,12.5 ppm,,,32.43,S,16.95,,Female,,,No,9137816,12.5,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Kinetin,Zaprionus paravittiger,,6.25 ppm,,,-5.41,NS,33.9,,Female,,,No,9137816,6.25,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Kinetin,Zaprionus paravittiger,,100 ppm,,,-22.5,S,-40.3,,Male,,,No,9137816,100.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Kinetin,Zaprionus paravittiger,,50 ppm,,,7.5,NS,25.37,,Male,,,No,9137816,50.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Kinetin,Zaprionus paravittiger,,25 ppm,,,60.0,S,25.37,,Male,,,No,9137816,25.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Kinetin,Zaprionus paravittiger,,12.5 ppm,,,15.0,S,5.97,,Male,,,No,9137816,12.5,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Kinetin,Zaprionus paravittiger,,6.25 ppm,,,-2.5,NS,19.4,,Male,,,No,9137816,6.25,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Butylated hydroxyanisole,Zaprionus paravittiger,,25 mM,,,20.5,S,2.2,,Male,,,No,9207858,0.025,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Butylated hydroxyanisole,Zaprionus paravittiger,,10 mM,,,15.1,S,27.0,,Female,,,No,9207858,0.01,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Butylated hydroxyanisole,Zaprionus paravittiger,,10 mM,,,27.0,S,17.6,,Male,,,No,9207858,0.01,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Butylated hydroxyanisole,Zaprionus paravittiger,,25 mM,,,13.1,S,4.4,,Female,,,No,9207858,0.025,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Butylated hydroxyanisole,Zaprionus paravittiger,,5 mM,,,18.4,S,6.6,,Male,,,No,9207858,0.005,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Butylated hydroxyanisole,Zaprionus paravittiger,,5 mM,,,7.9,S,6.9,,Female,,,No,9207858,0.005,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Butylated hydroxyanisole,Zaprionus paravittiger,,100 mM,,,-57.2,S,-55.2,,Female,,,No,9207858,0.1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Butylated hydroxyanisole,Zaprionus paravittiger,,1 mM,,,4.0,NS,1.3,,Male,,,No,9207858,0.001,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Butylated hydroxyanisole,Zaprionus paravittiger,,1 mM,,,1.7,NS,0.8,,Female,,,No,9207858,0.001,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Butylated hydroxyanisole,Zaprionus paravittiger,,50 mM,,,-31.7,S,-46.3,,Male,,,No,9207858,0.05,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Butylated hydroxyanisole,Zaprionus paravittiger,,50 mM,,,-45.9,S,-40.7,,Female,,,No,9207858,0.05,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Butylated hydroxyanisole,Zaprionus paravittiger,,100 mM,,,-63.8,S,-53.7,,Male,,,No,9207858,0.1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
L-deprenyl,Mesocricetus auratus,,0.05 mg/kg/day,,,,NS,4.0,,Male,,,No,9258898,0.05,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
L-deprenyl,Mesocricetus auratus,,0.05 mg/kg/day,,,,S,16.4,,Female,,,No,9258898,0.05,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
L-deprenyl,Canis lupus familiaris,Beagles,1 mg/kg,,,,,,,Unknown,,,No,9307048,1.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Melatonin,Paramecium tetraurelia,,10 mg/L,,,,NS,17.9,,Unknown,,,No,9406982,10.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Vitamin E,Paramecium tetraurelia,,25 mg/L,,,11.7,,17.1,,Unknown,,,No,9406982,25.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Melatonin,Paramecium tetraurelia,,10 mg/L,,,22.8,S,20.9,,Unknown,,,No,9406982,10.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Melatonin,Paramecium tetraurelia,,10 mg/L,,,10.8,,5.1,,Unknown,,,No,9406982,10.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Melatonin,Paramecium tetraurelia,,10 mg/L,,,20.8,S,14.8,,Unknown,,,No,9406982,10.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Ascorbic acid,Paramecium tetraurelia,,50 mg/L,,,12.1,,6.7,,Unknown,,,No,9406982,50.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
N-acetyl-L-cysteine,Drosophila melanogaster,Oregon R,10 mg/ml,,,26.8,S,24.5,,Male,,,No,9447249,10.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
N-acetyl-L-cysteine,Drosophila melanogaster,Oregon R,100 µg/ml,,,16.8,S,15.1,,Male,,,No,9447249,0.00019999999999999998,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
N-acetyl-L-cysteine,Drosophila melanogaster,Oregon R,1 mg/ml,,,14.1,,15.1,,Male,,,No,9447249,1.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Ginkgo biloba extract,Rattus norvegicus,Fischer 344,50 mg/kg,,,17.4,S,,,Male,,,No,9469738,50.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Coenzyme Q10,Mus musculus,C57/B17,10 ppm/day bodyweight,2 months,until death,-3.0,NS,0.0,NS,Male,,,No,9584986,10.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Coenzyme Q10,Rattus norvegicus,Sprague-Dawley,10 mg/kg/day,,,-8.3,NS,,,Pooled,,,No,9584986,10.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
N-tert-butyl-alpha-phenylnitrone,Mus musculus,C57BL/6J,250 ppm water,24.5 months,until death,4.0,S,5.0,,Male,-2.0,NS,No,9614711,250.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Epithalamin,Mus musculus,SHR,,,,11.0,S,0.0,,Female,,,No,9701766,0.00019999999999999998,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Epithalamin,Mus musculus,C3H/Sn,,,,31.0,S,10.0,,Female,,,No,9701766,0.00019999999999999998,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Epithalamin,Rattus norvegicus,,,,,25.0,S,,,Unknown,,,No,9701766,0.00019999999999999998,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Epithalamin,Drosophila melanogaster,,,,,16.0,S,,,Unknown,,,No,9701766,0.00019999999999999998,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Rhodiola rosea extract,Drosophila melanogaster,,30 mg/mL every other day,,,,,28.6,,Female,,,No,9825229,30.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Rhodiola rosea extract,Drosophila melanogaster,,30 mg/mL every other day,,,,,42.9,,Male,,,No,9825229,30.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Melatonin,Drosophila melanogaster,Canton S,0.08% per unit mass culture medium,,,4.8,S,,,Male,,,No,10100152,0.08,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Melatonin,Drosophila melanogaster,Canton S,0.08% per unit mass culture medium,,,5.5,S,,,Female,,,No,10100152,0.08,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Dehydroepiandrosterone sulfate,Mus musculus,C57BL/6,25 ppm water,12 months,until death,0.0,NS,0.0,NS,Male,0.0,NS,No,10197641,25.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Dehydroepiandrosterone sulfate,Mus musculus,UM-HET3,100 ppm water,after weaning,until death,-1.0,NS,0.0,NS,Female,,,No,10443857,100.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Dehydroepiandrosterone sulfate,Mus musculus,UM-HET3,100 ppm water,after weaning,until death,-6.0,NS,0.0,NS,Male,,,No,10443857,100.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
LY-294002,Caenorhabditis elegans,N2,0.016 mM,,,25.0,S,,,Unknown,,,No,10638524,1.6e-05,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
LY-294002,Caenorhabditis elegans,N2,0.0016 mM,,,9.09,S,,,Unknown,,,No,10638524,1.6000000000000001e-06,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Vitamin E,Caenorhabditis elegans,N2,80 ug/ml,,,2.9,S,,,Unknown,,,No,10843344,80.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
